id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
10452,Female,39,1,11.0,0,1-2 Year,No,31859.83,133.0,6
4250,Male,68,1,9.0,1,< 1 Year,No,49136.3,56.0,134
172,Male,69,1,19.0,0,> 2 Years,Yes,50290.96,112.0,188
2719,Male,63,1,23.0,1,< 1 Year,No,54558.31,65.0,145
13564,Male,48,1,10.0,0,1-2 Year,Yes,51613.18,142.0,147
16942,Female,40,1,31.0,1,> 2 Years,Yes,38084.54,36.0,210
2096,Male,67,0,47.0,1,> 2 Years,Yes,25367.29,163.0,184
6670,Female,46,1,3.0,0,1-2 Year,Yes,53309.38,163.0,18
10157,Female,47,1,0.0,0,< 1 Year,Yes,57778.36,93.0,274
7550,Male,30,1,49.0,0,> 2 Years,Yes,72809.43,92.0,288
1973,Male,37,1,51.0,0,< 1 Year,Yes,21701.04,92.0,280
17883,Female,67,1,41.0,0,1-2 Year,Yes,22587.03,160.0,133
13909,Female,28,1,36.0,1,1-2 Year,No,64140.99,4.0,288
10773,Female,38,1,35.0,0,> 2 Years,Yes,72332.38,115.0,154
19399,Female,61,1,12.0,1,< 1 Year,Yes,72820.12,163.0,65
10836,Male,35,1,22.0,0,1-2 Year,Yes,38865.16,137.0,265
19082,Female,56,1,10.0,1,> 2 Years,Yes,22980.14,55.0,288
14815,Female,45,1,30.0,1,1-2 Year,Yes,68962.12,76.0,71
17519,Female,21,1,20.0,1,> 2 Years,No,52871.91,55.0,289
1055,Male,33,1,41.0,0,> 2 Years,Yes,36994.22,58.0,149
13876,Female,40,0,43.0,0,> 2 Years,Yes,52051.43,53.0,125
16042,Male,67,1,35.0,1,1-2 Year,Yes,36372.1,141.0,86
6092,Female,68,1,40.0,1,> 2 Years,Yes,76180.78,12.0,21
16048,Male,25,0,24.0,0,> 2 Years,Yes,28323.82,130.0,275
3733,Male,24,0,32.0,1,< 1 Year,Yes,27989.63,126.0,282
12215,Female,20,1,29.0,1,> 2 Years,Yes,35367.01,39.0,71
8580,Female,51,1,47.0,1,< 1 Year,Yes,32773.82,38.0,254
3723,Female,43,1,30.0,0,1-2 Year,No,27612.13,70.0,219
16866,Male,66,1,6.0,1,1-2 Year,No,55251.42,42.0,34
13093,Male,46,1,7.0,0,1-2 Year,Yes,76219.48,39.0,28
13155,Female,20,1,6.0,1,> 2 Years,Yes,59093.11,58.0,49
15661,Female,27,1,33.0,0,1-2 Year,No,50817.62,48.0,46
8856,Female,65,1,14.0,1,1-2 Year,Yes,50855.65,123.0,234
18211,Female,41,0,41.0,1,> 2 Years,Yes,25323.44,53.0,94
10249,Male,68,1,28.0,1,> 2 Years,Yes,63815.36,82.0,165
13289,Male,57,1,20.0,0,< 1 Year,No,60922.2,141.0,210
7847,Male,30,1,40.0,0,> 2 Years,Yes,36048.88,31.0,31
379,Female,37,1,15.0,1,1-2 Year,No,46495.19,86.0,129
8547,Female,59,1,21.0,0,> 2 Years,No,46364.98,12.0,280
19039,Female,26,1,37.0,1,< 1 Year,No,48938.92,21.0,212
5678,Male,65,1,45.0,0,1-2 Year,Yes,57246.11,130.0,64
7790,Female,56,1,33.0,0,> 2 Years,Yes,29321.08,130.0,58
96,Female,42,1,45.0,0,1-2 Year,No,71151.64,150.0,47
19885,Female,38,1,49.0,1,> 2 Years,No,39815.63,107.0,137
9318,Male,39,1,32.0,0,> 2 Years,Yes,56998.12,148.0,124
18730,Female,51,1,29.0,0,> 2 Years,Yes,20421.75,127.0,156
10860,Male,25,1,45.0,0,< 1 Year,No,41111.8,160.0,252
14117,Male,60,1,16.0,1,1-2 Year,Yes,32059.24,8.0,199
19198,Male,65,1,35.0,0,> 2 Years,No,73995.6,30.0,137
12231,Female,55,1,11.0,0,> 2 Years,Yes,21744.89,49.0,145
4848,Male,39,1,4.0,0,> 2 Years,No,61837.66,17.0,36
4678,Male,38,1,6.0,0,> 2 Years,Yes,61469.7,17.0,58
1004,Male,36,1,32.0,1,< 1 Year,No,44472.29,35.0,165
19760,Female,40,1,47.0,1,> 2 Years,Yes,77077.8,26.0,64
13819,Female,37,1,18.0,0,1-2 Year,Yes,33509.75,4.0,173
15610,Male,28,1,35.0,1,> 2 Years,Yes,25032.98,55.0,157
12976,Male,56,1,10.0,0,> 2 Years,No,39211.43,102.0,275
20000,Male,48,1,46.0,1,< 1 Year,Yes,62848.91,88.0,86
4854,Male,62,0,18.0,1,> 2 Years,Yes,24237.74,88.0,28
4792,Male,22,1,38.0,1,1-2 Year,Yes,33904.73,141.0,146
11103,Female,53,1,51.0,0,< 1 Year,Yes,26422.73,128.0,106
7533,Female,63,1,15.0,1,< 1 Year,No,72791.46,79.0,73
10099,Male,23,1,42.0,0,1-2 Year,Yes,27537.14,121.0,81
8757,Female,63,0,10.0,1,> 2 Years,No,39942.83,150.0,57
2393,Female,51,1,35.0,1,1-2 Year,Yes,29764.16,102.0,47
1341,Male,51,1,20.0,1,> 2 Years,Yes,30559.98,52.0,56
15337,Female,66,1,18.0,0,> 2 Years,Yes,72497.18,6.0,196
6737,Female,53,1,40.0,0,> 2 Years,No,50177.06,22.0,31
8619,Female,53,0,5.0,1,> 2 Years,No,52059.67,10.0,191
17000,Male,59,1,42.0,0,< 1 Year,Yes,37842.56,31.0,220
5494,Male,53,1,37.0,0,1-2 Year,No,63664.18,111.0,287
13969,Female,20,1,45.0,0,> 2 Years,No,59305.51,123.0,153
5060,Female,18,1,2.0,1,< 1 Year,Yes,58421.46,134.0,32
6722,Male,39,1,19.0,0,< 1 Year,Yes,55071.75,33.0,267
937,Female,31,1,23.0,0,> 2 Years,No,68476.76,160.0,297
13388,Female,30,1,45.0,0,1-2 Year,Yes,40344.82,133.0,115
1916,Female,49,1,6.0,1,< 1 Year,No,22851.25,30.0,231
4557,Male,66,0,38.0,1,> 2 Years,No,36645.77,120.0,210
16944,Female,23,1,25.0,1,< 1 Year,No,35785.75,6.0,268
18137,Male,63,1,28.0,1,< 1 Year,No,44213.82,4.0,196
8947,Male,27,1,42.0,0,< 1 Year,No,30311.96,12.0,25
10046,Male,35,1,20.0,1,< 1 Year,Yes,20663.39,39.0,220
10514,Female,56,1,27.0,0,1-2 Year,Yes,34826.62,154.0,142
16943,Female,53,1,48.0,0,1-2 Year,Yes,33642.18,118.0,212
18552,Female,58,1,16.0,1,1-2 Year,No,29559.51,39.0,166
7206,Male,68,1,39.0,0,> 2 Years,No,54885.8,71.0,179
18277,Male,29,1,31.0,1,> 2 Years,Yes,56944.13,32.0,248
5824,Female,33,1,9.0,0,> 2 Years,No,30021.81,128.0,19
12340,Female,59,1,28.0,1,1-2 Year,Yes,56262.21,146.0,123
1471,Male,66,1,52.0,0,< 1 Year,Yes,76767.4,125.0,218
2273,Male,36,1,8.0,0,> 2 Years,Yes,30870.22,155.0,48
17803,Male,24,1,22.0,0,< 1 Year,Yes,45860.17,97.0,192
6558,Female,40,1,23.0,0,< 1 Year,No,65470.61,145.0,59
18027,Male,57,1,20.0,0,1-2 Year,Yes,63802.11,66.0,273
13788,Female,51,1,10.0,0,1-2 Year,Yes,43334.57,64.0,238
19804,Female,32,1,37.0,1,1-2 Year,Yes,49756.53,64.0,243
7889,Male,24,1,26.0,0,< 1 Year,Yes,57886.06,56.0,67
8296,Male,41,1,18.0,1,1-2 Year,Yes,46488.35,15.0,77
6413,Male,31,1,9.0,1,> 2 Years,Yes,24973.44,57.0,243
2746,Female,51,1,13.0,0,< 1 Year,Yes,20671.94,22.0,46
17626,Female,42,1,10.0,1,< 1 Year,Yes,65542.33,131.0,281
10564,Male,32,1,22.0,1,< 1 Year,Yes,62548.77,116.0,169
1523,Male,40,1,33.0,0,> 2 Years,No,63113.99,133.0,122
16859,Male,62,1,42.0,0,> 2 Years,No,44893.84,160.0,222
11736,Female,38,1,48.0,0,1-2 Year,Yes,36774.85,145.0,248
13858,Female,38,1,7.0,0,< 1 Year,No,38709.4,126.0,215
12670,Female,51,1,12.0,1,< 1 Year,No,61349.19,71.0,96
1977,Male,47,1,46.0,0,< 1 Year,No,65128.43,56.0,4
7048,Female,37,1,36.0,0,> 2 Years,No,27805.94,57.0,22
15259,Male,64,1,26.0,0,> 2 Years,No,41590.32,79.0,127
16017,Female,45,1,19.0,1,< 1 Year,Yes,64132.16,71.0,272
12380,Female,38,1,21.0,0,1-2 Year,No,29666.35,108.0,289
15476,Male,30,1,38.0,1,< 1 Year,No,33216.82,24.0,237
11136,Male,25,1,18.0,1,> 2 Years,Yes,22022.17,13.0,269
15310,Male,40,1,6.0,1,< 1 Year,No,37701.9,155.0,158
8498,Male,53,1,48.0,1,1-2 Year,No,49286.0,163.0,199
15996,Male,25,1,36.0,1,> 2 Years,No,42516.79,25.0,39
7037,Female,29,0,20.0,0,> 2 Years,No,79114.77,126.0,33
13871,Male,62,1,48.0,1,< 1 Year,No,43901.92,13.0,8
7028,Male,30,1,23.0,0,< 1 Year,Yes,51218.34,73.0,299
18907,Male,57,1,30.0,1,> 2 Years,No,61857.68,98.0,91
14611,Female,55,1,35.0,1,1-2 Year,No,47335.8,115.0,78
17875,Male,18,1,25.0,1,1-2 Year,Yes,64580.85,103.0,81
19485,Female,55,1,20.0,0,1-2 Year,Yes,51655.78,40.0,187
14542,Female,32,1,28.0,1,> 2 Years,Yes,54749.1,115.0,99
5124,Female,24,1,43.0,1,> 2 Years,No,26077.65,159.0,31
14801,Female,18,1,0.0,1,1-2 Year,Yes,65532.75,147.0,145
3976,Male,54,1,22.0,0,1-2 Year,No,45453.41,80.0,18
19267,Male,38,1,5.0,1,< 1 Year,No,68048.56,71.0,218
10021,Female,48,1,32.0,1,> 2 Years,No,67611.69,92.0,272
627,Male,29,1,25.0,0,1-2 Year,No,48835.46,16.0,205
12375,Male,25,1,25.0,1,> 2 Years,No,71181.22,86.0,122
8831,Male,56,1,48.0,0,> 2 Years,Yes,29231.2,3.0,17
5072,Male,63,1,44.0,0,< 1 Year,No,25495.13,32.0,297
17310,Male,52,1,39.0,1,1-2 Year,No,65954.6,157.0,12
530,Female,31,1,48.0,1,< 1 Year,Yes,34465.03,87.0,285
9519,Male,62,1,14.0,1,> 2 Years,Yes,45776.43,147.0,267
9726,Male,35,1,51.0,1,> 2 Years,No,59566.07,17.0,21
12033,Female,21,1,44.0,1,< 1 Year,No,22650.48,101.0,257
11934,Male,23,1,38.0,1,< 1 Year,No,32821.14,7.0,225
14510,Male,63,1,47.0,1,1-2 Year,Yes,61260.38,95.0,63
776,Male,49,1,44.0,0,1-2 Year,Yes,79279.53,105.0,228
13974,Male,18,0,32.0,0,< 1 Year,No,69875.46,73.0,276
15067,Male,46,1,37.0,1,1-2 Year,No,57099.82,150.0,101
6062,Male,69,1,46.0,1,< 1 Year,No,39387.65,135.0,62
8067,Female,33,1,45.0,1,1-2 Year,Yes,36950.32,114.0,5
1254,Female,34,1,36.0,0,< 1 Year,No,49389.2,37.0,204
10111,Female,60,1,11.0,1,> 2 Years,No,52251.7,130.0,98
1219,Male,49,1,52.0,1,< 1 Year,Yes,47748.69,150.0,259
7801,Female,19,1,22.0,1,< 1 Year,Yes,68924.54,9.0,156
13359,Female,55,1,17.0,0,1-2 Year,No,47863.99,153.0,146
14213,Female,47,1,17.0,1,< 1 Year,Yes,54651.24,86.0,246
15411,Female,43,1,30.0,1,1-2 Year,No,30477.26,53.0,127
18772,Male,48,1,8.0,0,< 1 Year,No,24194.51,93.0,17
13924,Female,50,1,0.0,0,1-2 Year,No,32804.64,30.0,213
3179,Male,63,1,13.0,1,< 1 Year,Yes,75085.04,73.0,85
16044,Female,23,1,50.0,1,> 2 Years,Yes,24828.11,151.0,32
6100,Male,64,1,46.0,1,> 2 Years,Yes,53927.91,138.0,274
6614,Female,25,0,35.0,0,< 1 Year,No,76034.46,30.0,50
1768,Male,26,1,29.0,1,< 1 Year,No,71542.59,99.0,180
6076,Female,65,1,52.0,0,1-2 Year,No,41428.68,94.0,98
16626,Female,31,1,43.0,1,< 1 Year,No,67745.05,60.0,269
14740,Male,46,1,52.0,1,< 1 Year,No,33047.06,108.0,240
9117,Male,23,1,9.0,1,< 1 Year,No,51612.39,49.0,5
11059,Male,51,1,34.0,0,< 1 Year,Yes,58171.75,154.0,119
12630,Male,32,1,24.0,1,< 1 Year,Yes,25615.71,76.0,36
10433,Male,26,1,38.0,0,< 1 Year,Yes,28520.64,89.0,226
13672,Male,59,1,26.0,1,> 2 Years,Yes,39290.06,92.0,79
14608,Male,53,1,52.0,1,> 2 Years,Yes,67351.66,56.0,297
1611,Male,26,1,21.0,1,> 2 Years,No,72704.55,9.0,18
18852,Female,37,1,44.0,1,1-2 Year,Yes,28787.69,102.0,219
19780,Female,49,1,29.0,0,1-2 Year,No,75725.16,6.0,49
12041,Female,33,1,15.0,1,1-2 Year,No,44078.33,55.0,276
8152,Female,55,1,13.0,0,1-2 Year,Yes,32401.28,48.0,78
15697,Male,28,1,11.0,1,1-2 Year,No,71379.39,45.0,153
9159,Male,25,1,31.0,1,> 2 Years,No,20383.3,79.0,54
14873,Male,61,1,3.0,0,> 2 Years,No,62835.46,96.0,78
10144,Female,38,1,14.0,1,> 2 Years,Yes,69421.51,89.0,30
12439,Male,59,1,15.0,0,> 2 Years,No,25731.4,65.0,68
8677,Female,60,1,1.0,1,> 2 Years,No,68093.16,49.0,297
15793,Male,25,1,48.0,1,< 1 Year,No,50816.27,115.0,278
16979,Female,29,1,33.0,0,> 2 Years,Yes,52142.21,31.0,37
19978,Female,22,1,39.0,1,1-2 Year,Yes,24405.11,54.0,61
1664,Male,38,1,32.0,0,< 1 Year,Yes,71667.17,159.0,142
11997,Female,63,1,16.0,1,> 2 Years,Yes,58749.38,23.0,55
13045,Female,69,1,33.0,0,< 1 Year,No,45914.53,92.0,160
15226,Female,31,1,35.0,0,1-2 Year,Yes,28597.49,94.0,269
1280,Female,46,1,41.0,1,< 1 Year,No,55443.44,56.0,291
2631,Male,39,1,12.0,0,1-2 Year,No,51296.36,122.0,264
12754,Male,49,1,33.0,0,> 2 Years,Yes,40747.18,90.0,97
6378,Female,36,1,18.0,0,1-2 Year,Yes,52545.13,15.0,270
7346,Male,43,1,19.0,1,> 2 Years,No,44029.12,11.0,241
17772,Female,26,1,17.0,1,1-2 Year,Yes,69544.26,56.0,84
2840,Male,46,1,17.0,1,> 2 Years,Yes,55486.35,130.0,202
4206,Female,30,1,51.0,1,< 1 Year,No,44551.52,87.0,15
8984,Male,64,1,20.0,1,< 1 Year,No,68955.82,32.0,123
15368,Male,19,1,5.0,1,1-2 Year,Yes,33245.22,38.0,251
6903,Female,36,1,26.0,0,> 2 Years,Yes,35431.19,148.0,61
11163,Male,61,1,11.0,0,1-2 Year,Yes,50458.49,147.0,177
11232,Male,37,1,37.0,0,< 1 Year,No,73819.06,73.0,120
3114,Female,24,1,5.0,0,> 2 Years,No,22886.27,116.0,189
1477,Male,41,0,34.0,1,> 2 Years,Yes,64128.62,98.0,219
11677,Female,44,1,4.0,1,> 2 Years,No,41770.4,126.0,43
802,Female,60,1,45.0,1,1-2 Year,Yes,45899.64,130.0,20
19546,Male,66,1,14.0,0,> 2 Years,No,39274.03,7.0,116
10765,Male,58,1,9.0,0,> 2 Years,No,61340.75,45.0,247
450,Female,36,0,45.0,1,< 1 Year,Yes,23092.81,6.0,49
17862,Male,22,0,4.0,0,< 1 Year,Yes,46140.46,106.0,221
5112,Male,21,1,22.0,1,> 2 Years,Yes,23416.92,159.0,214
19455,Male,45,1,6.0,0,1-2 Year,No,71836.96,34.0,252
7680,Male,27,1,10.0,1,> 2 Years,Yes,51580.95,71.0,165
11034,Female,49,0,4.0,0,1-2 Year,No,58595.15,20.0,180
15312,Female,24,1,21.0,0,> 2 Years,Yes,61750.82,26.0,226
12069,Male,68,1,3.0,0,< 1 Year,No,56468.21,35.0,62
14557,Male,63,1,44.0,0,> 2 Years,Yes,72009.08,98.0,233
10989,Male,44,1,43.0,0,1-2 Year,Yes,75333.98,69.0,170
19498,Male,64,1,43.0,0,> 2 Years,Yes,21803.45,12.0,279
19666,Male,61,1,51.0,0,1-2 Year,No,48243.36,38.0,110
2711,Female,27,1,29.0,0,1-2 Year,No,58902.53,60.0,122
7555,Female,25,1,13.0,0,> 2 Years,No,53363.56,94.0,285
4558,Female,23,1,2.0,0,< 1 Year,Yes,50802.08,107.0,72
869,Male,38,1,36.0,0,< 1 Year,Yes,61824.29,69.0,159
14206,Male,61,1,31.0,0,1-2 Year,Yes,71117.68,64.0,126
12527,Male,42,1,50.0,1,> 2 Years,Yes,33889.67,40.0,298
16583,Female,50,1,2.0,0,> 2 Years,No,31860.21,73.0,49
73,Male,63,1,30.0,1,> 2 Years,Yes,61059.35,135.0,207
5344,Female,28,1,25.0,1,< 1 Year,Yes,76121.88,13.0,36
11873,Male,59,1,27.0,0,> 2 Years,Yes,48818.37,54.0,148
13617,Male,19,1,11.0,1,1-2 Year,No,70018.72,117.0,96
4056,Male,18,1,42.0,1,1-2 Year,Yes,58585.92,88.0,82
13922,Female,44,1,21.0,1,1-2 Year,Yes,42429.08,163.0,124
8300,Female,54,1,14.0,0,< 1 Year,Yes,54039.87,78.0,299
16852,Female,40,1,33.0,0,1-2 Year,Yes,66341.36,136.0,149
12672,Female,30,1,42.0,1,> 2 Years,No,70614.75,136.0,261
15016,Female,37,0,49.0,1,1-2 Year,No,50920.13,97.0,282
3202,Male,52,1,25.0,0,> 2 Years,No,70772.43,123.0,160
15830,Male,18,1,4.0,0,< 1 Year,Yes,79126.93,15.0,219
14666,Male,42,1,26.0,1,> 2 Years,Yes,29250.45,82.0,32
6755,Female,34,1,38.0,0,> 2 Years,No,48460.4,60.0,127
10658,Male,30,1,24.0,0,1-2 Year,Yes,51164.33,51.0,139
12080,Female,55,1,50.0,0,< 1 Year,No,36549.41,1.0,133
1129,Female,62,1,26.0,1,1-2 Year,Yes,79259.51,122.0,236
10167,Female,39,1,38.0,1,> 2 Years,Yes,22362.17,17.0,234
17637,Female,30,1,44.0,0,> 2 Years,No,62281.6,78.0,125
15554,Male,48,1,14.0,0,> 2 Years,Yes,36090.07,40.0,88
8417,Female,58,1,9.0,0,< 1 Year,Yes,43241.08,134.0,79
1856,Female,18,1,44.0,0,< 1 Year,No,30250.4,137.0,220
484,Female,28,1,36.0,0,> 2 Years,Yes,54797.61,34.0,181
8870,Male,41,1,12.0,1,> 2 Years,No,35214.68,126.0,294
14306,Male,30,1,11.0,0,< 1 Year,Yes,48566.78,112.0,49
9968,Female,47,1,51.0,0,< 1 Year,Yes,56156.13,49.0,282
8385,Female,31,1,42.0,1,1-2 Year,No,22214.76,108.0,67
14726,Male,44,1,22.0,0,< 1 Year,Yes,50439.16,145.0,164
10582,Female,23,1,20.0,0,> 2 Years,Yes,67533.49,24.0,236
12424,Male,44,1,27.0,1,< 1 Year,No,30674.1,34.0,145
15338,Male,62,1,4.0,1,> 2 Years,Yes,74848.93,123.0,37
17562,Female,53,1,24.0,1,> 2 Years,No,58059.28,45.0,198
17604,Female,54,1,39.0,1,> 2 Years,Yes,31473.66,9.0,263
8252,Male,68,1,5.0,1,1-2 Year,No,20833.0,118.0,8
15542,Female,18,1,32.0,0,> 2 Years,Yes,77167.15,55.0,202
2979,Male,53,1,8.0,0,1-2 Year,No,74834.36,44.0,185
13632,Male,60,1,44.0,1,> 2 Years,No,72382.0,32.0,218
19071,Male,32,1,5.0,0,1-2 Year,No,26889.39,17.0,87
10974,Male,43,0,43.0,0,< 1 Year,No,30193.58,82.0,54
13732,Male,52,1,8.0,1,1-2 Year,No,22070.04,1.0,240
10509,Male,41,1,51.0,0,1-2 Year,No,58519.0,22.0,14
19355,Female,62,1,12.0,1,< 1 Year,Yes,48970.62,87.0,206
2436,Female,52,1,4.0,1,1-2 Year,No,33126.6,109.0,14
18668,Female,56,1,16.0,1,1-2 Year,No,66927.42,107.0,6
16315,Female,51,1,13.0,1,> 2 Years,Yes,57038.77,59.0,230
17377,Male,59,1,41.0,1,> 2 Years,No,51296.83,150.0,206
4701,Female,25,1,40.0,0,1-2 Year,Yes,43549.31,151.0,286
9679,Female,49,1,34.0,1,> 2 Years,No,68302.56,133.0,254
18052,Female,40,1,3.0,1,> 2 Years,No,70420.82,81.0,23
17549,Male,26,1,11.0,1,< 1 Year,Yes,48463.37,45.0,52
12602,Female,53,1,3.0,1,< 1 Year,Yes,63177.88,148.0,222
3469,Male,64,1,5.0,1,> 2 Years,No,56237.45,13.0,209
238,Female,69,1,37.0,0,< 1 Year,Yes,50282.69,81.0,8
3757,Male,49,1,13.0,0,1-2 Year,No,53871.14,107.0,140
13519,Female,60,0,36.0,1,> 2 Years,No,76571.3,23.0,42
5668,Female,42,1,15.0,1,1-2 Year,No,61642.06,9.0,199
5140,Female,48,0,9.0,1,< 1 Year,No,55739.39,40.0,92
8833,Female,24,1,45.0,1,> 2 Years,Yes,38155.2,108.0,65
8351,Male,51,1,14.0,0,> 2 Years,No,50732.27,44.0,114
12765,Male,50,0,36.0,1,> 2 Years,No,45549.51,49.0,175
13607,Male,52,0,18.0,0,1-2 Year,No,62688.02,30.0,113
2667,Female,53,1,36.0,1,< 1 Year,No,73243.9,12.0,139
15736,Female,48,1,36.0,0,< 1 Year,No,59844.33,1.0,150
12619,Female,45,1,48.0,1,< 1 Year,No,47781.84,125.0,281
12949,Female,64,1,51.0,1,< 1 Year,No,44917.77,139.0,28
5805,Male,45,0,40.0,1,1-2 Year,No,77447.31,71.0,81
2976,Male,48,1,12.0,0,< 1 Year,No,79873.84,62.0,27
1636,Male,32,0,1.0,0,> 2 Years,No,59043.94,115.0,159
10988,Male,62,1,2.0,0,> 2 Years,Yes,60948.67,94.0,9
15410,Male,65,1,35.0,1,< 1 Year,Yes,72112.89,147.0,240
13550,Male,66,1,40.0,1,> 2 Years,Yes,53480.55,157.0,145
14186,Male,63,1,23.0,1,1-2 Year,Yes,37100.27,13.0,178
4737,Male,31,1,27.0,0,> 2 Years,Yes,59283.63,138.0,26
8644,Female,53,1,20.0,1,> 2 Years,No,60196.81,117.0,256
13139,Male,57,1,2.0,0,1-2 Year,Yes,72277.56,46.0,79
16387,Female,58,1,28.0,0,1-2 Year,Yes,65222.38,87.0,33
2486,Male,53,1,9.0,0,> 2 Years,No,48812.74,88.0,251
6839,Female,24,1,48.0,1,> 2 Years,No,26151.08,22.0,219
15766,Female,40,1,22.0,1,< 1 Year,No,25774.85,111.0,265
18322,Female,34,1,20.0,1,> 2 Years,No,46852.07,63.0,126
8449,Male,55,1,17.0,0,< 1 Year,Yes,47078.97,117.0,281
4343,Female,51,1,48.0,1,< 1 Year,Yes,64947.01,154.0,149
5184,Male,62,1,42.0,1,> 2 Years,Yes,51240.45,60.0,196
4363,Male,54,0,3.0,1,1-2 Year,Yes,49941.34,35.0,243
18241,Female,57,1,8.0,0,< 1 Year,Yes,50705.4,121.0,99
12122,Male,55,1,15.0,1,> 2 Years,Yes,67851.5,61.0,76
7615,Male,37,1,37.0,1,> 2 Years,Yes,33132.12,87.0,293
6613,Female,64,1,44.0,0,1-2 Year,No,68379.06,34.0,109
4274,Female,41,1,21.0,0,< 1 Year,Yes,59152.59,44.0,63
16230,Female,43,1,36.0,0,< 1 Year,Yes,40871.2,141.0,214
1315,Female,51,1,6.0,0,1-2 Year,No,46423.27,19.0,147
4878,Male,52,1,16.0,0,1-2 Year,Yes,45977.17,98.0,154
6101,Female,32,1,23.0,1,1-2 Year,Yes,54099.39,21.0,142
18835,Female,41,1,18.0,1,< 1 Year,Yes,39218.9,94.0,141
5078,Female,53,1,10.0,0,> 2 Years,No,24995.12,99.0,68
15340,Male,39,1,0.0,0,> 2 Years,Yes,55663.14,94.0,224
10678,Male,36,0,38.0,0,< 1 Year,No,78200.58,32.0,268
7791,Male,54,1,34.0,1,1-2 Year,Yes,39798.78,129.0,68
7143,Male,54,1,14.0,1,< 1 Year,Yes,54342.84,139.0,233
19585,Female,48,1,23.0,1,< 1 Year,Yes,67152.03,147.0,153
8438,Female,62,1,34.0,1,> 2 Years,Yes,79715.21,46.0,41
19164,Male,32,1,9.0,0,> 2 Years,Yes,61286.85,101.0,167
13887,Female,24,1,6.0,0,< 1 Year,Yes,41436.02,112.0,255
7832,Male,60,1,25.0,1,1-2 Year,Yes,22628.31,101.0,103
7646,Male,28,1,3.0,1,< 1 Year,Yes,47238.49,39.0,254
13832,Female,42,1,38.0,1,> 2 Years,No,40051.36,140.0,239
6306,Female,36,1,18.0,0,> 2 Years,Yes,37325.71,106.0,198
2565,Female,59,1,28.0,0,> 2 Years,Yes,34729.76,133.0,72
1409,Male,36,0,25.0,1,1-2 Year,No,54830.73,32.0,228
18783,Male,62,1,11.0,0,< 1 Year,Yes,47543.88,101.0,35
215,Male,53,1,7.0,0,1-2 Year,Yes,54837.35,141.0,51
64,Male,34,1,35.0,0,> 2 Years,Yes,33436.17,21.0,117
11360,Female,56,1,20.0,0,< 1 Year,Yes,47217.42,73.0,244
19765,Male,41,1,32.0,1,> 2 Years,No,55555.99,79.0,161
12327,Male,19,1,51.0,1,> 2 Years,Yes,27519.95,7.0,66
8820,Female,58,1,39.0,1,> 2 Years,Yes,72414.17,136.0,84
12253,Female,63,1,3.0,0,< 1 Year,No,58048.47,121.0,39
16111,Male,45,1,10.0,0,< 1 Year,Yes,35440.41,134.0,64
4586,Male,67,1,27.0,0,< 1 Year,Yes,77801.88,91.0,243
5014,Male,19,1,38.0,1,1-2 Year,Yes,72720.02,30.0,29
14373,Male,28,1,23.0,1,> 2 Years,No,71168.63,117.0,136
2548,Male,26,1,41.0,0,1-2 Year,Yes,73750.83,154.0,97
42,Male,30,1,12.0,1,> 2 Years,No,56049.88,3.0,227
3835,Male,48,1,39.0,1,< 1 Year,Yes,60038.03,152.0,236
16773,Female,59,1,11.0,1,> 2 Years,No,64815.27,129.0,124
8758,Male,32,1,2.0,1,< 1 Year,Yes,60785.89,155.0,268
3066,Female,37,1,46.0,1,1-2 Year,Yes,58932.68,11.0,256
18090,Male,60,1,40.0,1,1-2 Year,Yes,69995.22,132.0,84
10003,Male,37,1,29.0,1,> 2 Years,Yes,41927.16,7.0,184
3738,Male,65,1,0.0,0,> 2 Years,No,65727.46,69.0,262
14885,Female,39,1,43.0,0,< 1 Year,No,31715.83,101.0,264
15448,Female,45,1,19.0,0,< 1 Year,No,25391.77,124.0,54
4988,Male,65,1,41.0,1,1-2 Year,Yes,68728.39,90.0,232
18373,Male,26,1,38.0,1,< 1 Year,No,37508.47,121.0,223
19742,Female,58,1,28.0,1,1-2 Year,No,35886.69,24.0,242
3284,Female,18,1,47.0,1,> 2 Years,Yes,63126.83,33.0,135
18722,Male,67,1,9.0,1,< 1 Year,Yes,65500.91,13.0,196
7098,Male,64,1,7.0,0,1-2 Year,Yes,38801.08,30.0,164
8276,Male,62,1,4.0,0,< 1 Year,Yes,36985.74,147.0,184
19650,Male,22,1,11.0,0,1-2 Year,Yes,22889.71,70.0,70
19340,Male,47,1,17.0,0,< 1 Year,Yes,30138.99,81.0,215
8475,Male,35,0,0.0,1,1-2 Year,Yes,63518.38,62.0,223
9717,Male,30,1,49.0,1,> 2 Years,Yes,59315.0,3.0,113
7593,Female,22,1,52.0,0,1-2 Year,Yes,34816.02,22.0,84
13982,Male,29,1,50.0,1,1-2 Year,No,50325.13,52.0,45
3097,Female,59,1,41.0,1,1-2 Year,No,64667.64,146.0,8
18484,Female,46,1,4.0,0,> 2 Years,No,34667.79,151.0,143
10416,Male,22,1,30.0,0,1-2 Year,Yes,31269.98,155.0,283
4003,Male,30,1,32.0,0,> 2 Years,Yes,44652.19,42.0,208
2650,Female,49,1,12.0,1,1-2 Year,Yes,47411.59,29.0,21
